amount_log,is_recurring,gateway_health_score,hour_of_day_sin,hour_of_day_cos,previous_attempts,previous_failures,previous_successful_payments,customer_tenure_days_log,success_rate_history,failure_cat_INFRASTRUCTURE_TRANSIENT,failure_cat_TEMPORARY_PAYMENT_ISSUE,failure_cat_PAYMENT_METHOD_ISSUE,failure_cat_CUSTOMER_ACTION_REQUIRED,failure_cat_HARD_UNRECOVERABLE,failure_cat_UNKNOWN,gateway_GATEWAY_A,gateway_GATEWAY_B,gateway_GATEWAY_C,action_INFRASTRUCTURE_RECOVERY,action_SILENT_RETRY,action_WAIT,action_CUSTOMER_RESOLUTION,transaction_id,amount,failure_code,failure_category,action,recovered
6.040111843929504,0.0,0.7135038632410841,-0.9659258262890683,-0.25881904510252063,1.0,0.0,6.0,5.662960480135946,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,SYN-0002799,418.94,CVV_MISMATCH,PAYMENT_METHOD_ISSUE,CUSTOMER_RESOLUTION,1
6.763619284372904,0.0,0.6731109405056729,0.258819045102521,-0.9659258262890682,0.0,1.0,7.0,6.1224928095143865,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,SYN-0002800,864.77,RATE_LIMITED,INFRASTRUCTURE_TRANSIENT,WAIT,0
5.82912207262934,1.0,0.9112415596452188,0.9659258262890683,0.25881904510252074,0.0,2.0,5.0,5.081404364984463,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,SYN-0002801,339.06,INSUFFICIENT_FUNDS,TEMPORARY_PAYMENT_ISSUE,SILENT_RETRY,1
6.9627357673076,1.0,0.7928035966158787,0.0,1.0,0.0,4.0,4.0,6.066108090103747,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,SYN-0002802,1055.52,NETWORK_ERROR,INFRASTRUCTURE_TRANSIENT,WAIT,0
4.704291276855899,0.0,0.7381976921657267,0.49999999999999994,0.8660254037844387,2.0,2.0,4.0,6.352629396319567,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SYN-0002803,109.42,GATEWAY_UNAVAILABLE,INFRASTRUCTURE_TRANSIENT,SILENT_RETRY,0
6.644635729358608,0.0,0.39417218561632217,0.0,1.0,0.0,2.0,4.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,SYN-0002804,767.65,NETWORK_ERROR,INFRASTRUCTURE_TRANSIENT,INFRASTRUCTURE_RECOVERY,0
6.109691928472632,1.0,0.8523573355311417,0.9659258262890683,-0.25881904510252063,1.0,1.0,3.0,5.62040086571715,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,SYN-0002805,449.2,INSUFFICIENT_FUNDS,TEMPORARY_PAYMENT_ISSUE,WAIT,1
8.220015511375658,1.0,0.828041979848026,0.8660254037844386,0.5000000000000001,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,SYN-0002806,3713.56,MANDATE_EXPIRED,PAYMENT_METHOD_ISSUE,CUSTOMER_RESOLUTION,1
6.567501902854264,1.0,0.7918392691933048,-0.7071067811865471,-0.7071067811865479,1.0,2.0,4.0,5.5053315359323625,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,SYN-0002807,710.59,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,WAIT,0
5.743804149005687,0.0,0.8673105589941014,1.0,6.123233995736766e-17,0.0,0.0,3.0,6.09807428216624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,SYN-0002808,311.25,ISSUER_DECLINED_HARD,CUSTOMER_ACTION_REQUIRED,INFRASTRUCTURE_RECOVERY,1
4.770260805853684,1.0,0.4044793668969676,-0.9659258262890683,-0.25881904510252063,1.0,1.0,6.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SYN-0002809,116.95,ISSUER_DECLINED_SOFT,TEMPORARY_PAYMENT_ISSUE,CUSTOMER_RESOLUTION,0
6.2594667347304185,0.0,0.44142483909842367,0.49999999999999994,0.8660254037844387,0.0,2.0,4.0,5.356586274672012,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,SYN-0002810,521.94,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,INFRASTRUCTURE_RECOVERY,1
8.17113879215962,1.0,0.5684795853735283,-0.9659258262890684,0.2588190451025203,0.0,4.0,8.0,4.736198448394496,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,SYN-0002811,3536.37,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,INFRASTRUCTURE_RECOVERY,1
6.849649357575105,1.0,0.880768168978244,-0.8660254037844386,0.5000000000000001,1.0,0.0,4.0,5.318119993844216,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SYN-0002812,942.55,3DS_AUTHENTICATION_REQUIRED,CUSTOMER_ACTION_REQUIRED,WAIT,1
6.8770279943308426,0.0,0.7315666550280135,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,2.772588722239781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SYN-0002813,968.74,RATE_LIMITED,INFRASTRUCTURE_TRANSIENT,CUSTOMER_RESOLUTION,0
5.806459392684825,0.0,0.36409925979114083,0.8660254037844386,0.5000000000000001,1.0,2.0,3.0,5.537334267018537,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,SYN-0002814,331.44,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,WAIT,0
6.011561248807104,0.0,0.672413262389805,-0.4999999999999997,-0.8660254037844388,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,SYN-0002815,407.12,ISSUER_DECLINED_HARD,CUSTOMER_ACTION_REQUIRED,CUSTOMER_RESOLUTION,0
6.83353807009307,0.0,0.8775145232700258,0.7071067811865476,0.7071067811865476,1.0,0.0,5.0,5.808142489980444,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,SYN-0002816,927.47,BANK_SERVER_ERROR,TEMPORARY_PAYMENT_ISSUE,CUSTOMER_RESOLUTION,0
5.877035256356946,0.0,0.880038260366696,-0.2588190451025208,-0.9659258262890683,2.0,0.0,3.0,6.159095388491933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,SYN-0002817,355.75,MANDATE_EXPIRED,PAYMENT_METHOD_ISSUE,WAIT,0
6.4164708104229815,1.0,0.745793202435233,0.9659258262890683,-0.25881904510252063,0.0,1.0,3.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,SYN-0002818,610.84,CARD_REPORTED_LOST_OR_STOLEN,HARD_UNRECOVERABLE,CUSTOMER_RESOLUTION,0
5.858161699793562,0.0,0.6899147204540359,1.2246467991473532e-16,-1.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,SYN-0002819,349.08,RATE_LIMITED,INFRASTRUCTURE_TRANSIENT,WAIT,0
4.910004317257438,1.0,0.8133320155633459,-0.5000000000000004,0.8660254037844384,2.0,1.0,3.0,2.1972245773362196,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SYN-0002820,134.64,GATEWAY_UNAVAILABLE,INFRASTRUCTURE_TRANSIENT,WAIT,0
5.7623657987550985,1.0,0.7917204978536735,-0.25881904510252157,0.9659258262890681,1.0,3.0,2.0,6.416732282512326,0.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SYN-0002821,317.1,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,WAIT,0
5.908544788021606,0.0,0.8611424161339051,-0.25881904510252157,0.9659258262890681,0.0,2.0,1.0,4.276666119016055,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,SYN-0002822,367.17,CARD_EXPIRED,PAYMENT_METHOD_ISSUE,SILENT_RETRY,0
7.138041262292609,0.0,0.7143020342512022,0.49999999999999994,-0.8660254037844387,1.0,0.0,2.0,6.2166061010848646,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SYN-0002823,1257.96,CARD_EXPIRED,PAYMENT_METHOD_ISSUE,WAIT,0
6.070552953426946,0.0,0.39611334653695374,-0.8660254037844386,0.5000000000000001,1.0,1.0,5.0,5.43372200355424,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SYN-0002824,431.92,ISSUER_DECLINED_SOFT,TEMPORARY_PAYMENT_ISSUE,SILENT_RETRY,0
8.950058138577008,1.0,0.8386539355214994,-0.8660254037844385,-0.5000000000000004,0.0,1.0,6.0,6.054439346269371,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,SYN-0002825,7707.34,ISSUER_DECLINED_HARD,CUSTOMER_ACTION_REQUIRED,INFRASTRUCTURE_RECOVERY,1
5.502645003604606,1.0,0.6950573016518061,-0.7071067811865471,-0.7071067811865479,1.0,1.0,3.0,5.978885764901122,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,SYN-0002826,244.34,OTP_FAILED,CUSTOMER_ACTION_REQUIRED,SILENT_RETRY,0
5.444795832926761,1.0,0.7333914967595093,0.258819045102521,-0.9659258262890682,1.0,2.0,0.0,5.529429087511423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,SYN-0002827,230.55,NETWORK_ERROR,INFRASTRUCTURE_TRANSIENT,SILENT_RETRY,1
5.204830523454572,0.0,0.3832276264837143,1.2246467991473532e-16,-1.0,0.0,1.0,2.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,SYN-0002828,181.15,INSUFFICIENT_FUNDS,TEMPORARY_PAYMENT_ISSUE,INFRASTRUCTURE_RECOVERY,1
5.013497859709733,0.0,0.8156629980919148,-0.7071067811865471,-0.7071067811865479,0.0,2.0,1.0,5.981414211254481,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,SYN-0002829,149.43,OTP_FAILED,CUSTOMER_ACTION_REQUIRED,WAIT,0
7.160667319289952,1.0,0.8346549964950627,1.0,6.123233995736766e-17,0.0,2.0,4.0,4.795790545596741,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,SYN-0002830,1286.77,INSUFFICIENT_FUNDS,TEMPORARY_PAYMENT_ISSUE,INFRASTRUCTURE_RECOVERY,1
5.580295703583139,1.0,0.816410933869594,0.9659258262890683,-0.25881904510252063,0.0,0.0,2.0,5.564520407322694,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,SYN-0002831,264.15,ISSUER_DECLINED_SOFT,TEMPORARY_PAYMENT_ISSUE,INFRASTRUCTURE_RECOVERY,0
5.458222884057659,1.0,0.7777394798716658,1.0,6.123233995736766e-17,1.0,0.0,4.0,5.971261839790462,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,SYN-0002832,233.68,GATEWAY_UNAVAILABLE,INFRASTRUCTURE_TRANSIENT,CUSTOMER_RESOLUTION,0
6.667249370489212,0.0,0.8588687338993717,0.0,1.0,0.0,2.0,4.0,5.560681631015528,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,SYN-0002833,785.23,CARD_EXPIRED,PAYMENT_METHOD_ISSUE,SILENT_RETRY,0
8.084691876645195,0.0,0.946607940573127,0.9659258262890683,-0.25881904510252063,0.0,0.0,3.0,5.631211781821365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,SYN-0002834,3243.42,RATE_LIMITED,INFRASTRUCTURE_TRANSIENT,SILENT_RETRY,1
7.158296074753236,1.0,0.8347614161023408,-0.9659258262890684,0.2588190451025203,0.0,2.0,5.0,6.725033642166843,0.7142857142857143,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SYN-0002835,1283.72,3DS_AUTHENTICATION_REQUIRED,CUSTOMER_ACTION_REQUIRED,SILENT_RETRY,0
6.053852319542798,1.0,0.44451612741853697,0.258819045102521,-0.9659258262890682,5.0,0.0,5.0,6.003887067106539,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SYN-0002836,424.75,ISSUER_DECLINED_SOFT,TEMPORARY_PAYMENT_ISSUE,CUSTOMER_RESOLUTION,1
6.165459870155462,1.0,0.562984275518236,-0.8660254037844386,0.5000000000000001,0.0,0.0,5.0,4.07753744390572,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SYN-0002837,475.02,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,CUSTOMER_RESOLUTION,1
6.35746091130578,0.0,0.7460870112944629,0.25881904510252074,0.9659258262890683,0.0,0.0,5.0,5.198497031265826,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,SYN-0002838,575.78,INSUFFICIENT_FUNDS,TEMPORARY_PAYMENT_ISSUE,INFRASTRUCTURE_RECOVERY,1
6.4012868156575555,1.0,0.8537973524374258,0.8660254037844387,-0.4999999999999998,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SYN-0002839,601.62,RATE_LIMITED,INFRASTRUCTURE_TRANSIENT,SILENT_RETRY,1
7.486192821158148,1.0,0.7866311690304649,0.49999999999999994,0.8660254037844387,0.0,1.0,6.0,5.87493073085203,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,SYN-0002840,1782.25,ISSUER_DECLINED_HARD,CUSTOMER_ACTION_REQUIRED,WAIT,0
7.092823061444117,0.0,0.5509642575948543,-0.8660254037844386,0.5000000000000001,0.0,1.0,4.0,6.424869023905388,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SYN-0002841,1202.3,ISSUER_DECLINED_SOFT,TEMPORARY_PAYMENT_ISSUE,CUSTOMER_RESOLUTION,0
6.7770769553400205,0.0,0.3961111523498626,-0.25881904510252157,0.9659258262890681,2.0,1.0,0.0,5.54907608489522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,SYN-0002842,876.5,CARD_EXPIRED,PAYMENT_METHOD_ISSUE,INFRASTRUCTURE_RECOVERY,0
6.335727783489703,1.0,0.7328929647312644,-0.7071067811865477,0.7071067811865474,2.0,2.0,5.0,6.0473721790462776,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SYN-0002843,563.38,NETWORK_ERROR,INFRASTRUCTURE_TRANSIENT,CUSTOMER_RESOLUTION,1
5.315911674948988,0.0,0.556027422071727,-0.25881904510252157,0.9659258262890681,0.0,3.0,6.0,5.393627546352362,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,SYN-0002844,202.55,RATE_LIMITED,INFRASTRUCTURE_TRANSIENT,SILENT_RETRY,1
7.051258041842459,0.0,0.719501273319086,0.49999999999999994,-0.8660254037844387,1.0,3.0,4.0,6.124683390894205,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,SYN-0002845,1153.31,ISSUER_DECLINED_SOFT,TEMPORARY_PAYMENT_ISSUE,INFRASTRUCTURE_RECOVERY,0
5.596828096882131,0.0,0.8794034213811674,0.9659258262890683,-0.25881904510252063,1.0,3.0,6.0,5.886104031450156,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,SYN-0002846,268.57,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,WAIT,0
7.498310330585429,1.0,0.7422611827628642,-0.5000000000000004,0.8660254037844384,0.0,0.0,4.0,5.44673737166631,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,SYN-0002847,1803.99,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,INFRASTRUCTURE_RECOVERY,1
6.653495087626942,0.0,0.7952436553030785,0.49999999999999994,-0.8660254037844387,0.0,0.0,5.0,5.75890177387728,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,SYN-0002848,774.49,MANDATE_EXPIRED,PAYMENT_METHOD_ISSUE,INFRASTRUCTURE_RECOVERY,1
7.050755450888915,0.0,0.5110675519864516,0.8660254037844387,-0.4999999999999998,1.0,3.0,5.0,0.0,0.625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SYN-0002849,1152.73,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,CUSTOMER_RESOLUTION,0
6.057416131900685,1.0,0.5866039179793152,0.7071067811865476,0.7071067811865476,0.0,0.0,4.0,6.030685260261263,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,SYN-0002850,426.27,OTP_FAILED,CUSTOMER_ACTION_REQUIRED,SILENT_RETRY,0
7.004146692224677,0.0,0.8552292882022161,0.8660254037844387,-0.4999999999999998,1.0,1.0,3.0,3.4339872044851463,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SYN-0002851,1100.19,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,WAIT,0
5.951631646606258,0.0,0.7962981637273987,0.0,1.0,1.0,2.0,6.0,4.394449154672439,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,SYN-0002852,383.38,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,CUSTOMER_RESOLUTION,0
6.583616669519741,0.0,0.8183436288357727,-0.7071067811865477,0.7071067811865474,1.0,3.0,6.0,5.501258210544727,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,SYN-0002853,722.15,RATE_LIMITED,INFRASTRUCTURE_TRANSIENT,INFRASTRUCTURE_RECOVERY,1
7.473682536198027,1.0,0.740773715917298,0.7071067811865476,-0.7071067811865475,2.0,1.0,2.0,1.791759469228055,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SYN-0002854,1760.08,CARD_REPORTED_LOST_OR_STOLEN,HARD_UNRECOVERABLE,CUSTOMER_RESOLUTION,0
6.09616234321571,0.0,0.8531814774085346,-1.0,-1.8369701987210297e-16,2.0,0.0,6.0,6.218600119691729,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,SYN-0002855,443.15,RATE_LIMITED,INFRASTRUCTURE_TRANSIENT,SILENT_RETRY,1
5.490589254195159,1.0,0.7550201032442122,0.7071067811865476,0.7071067811865476,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,SYN-0002856,241.4,RATE_LIMITED,INFRASTRUCTURE_TRANSIENT,WAIT,0
8.671370728025707,0.0,0.7711384827609701,0.49999999999999994,-0.8660254037844387,1.0,1.0,4.0,5.676753802268282,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SYN-0002857,5832.49,NETWORK_ERROR,INFRASTRUCTURE_TRANSIENT,CUSTOMER_RESOLUTION,0
7.271523009534093,1.0,0.7747993243860926,0.49999999999999994,0.8660254037844387,0.0,5.0,7.0,4.983606621708336,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,SYN-0002858,1437.74,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,WAIT,0
7.365762235043689,0.0,0.8698707834820798,-0.2588190451025208,-0.9659258262890683,1.0,0.0,2.0,5.472270673671475,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,SYN-0002859,1579.92,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,CUSTOMER_RESOLUTION,0
6.482082361502622,0.0,0.37081634529910323,-0.9659258262890684,0.2588190451025203,1.0,1.0,5.0,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,SYN-0002860,652.33,RATE_LIMITED,INFRASTRUCTURE_TRANSIENT,SILENT_RETRY,0
5.938380176015527,0.0,0.849135789889776,0.25881904510252074,0.9659258262890683,2.0,1.0,4.0,4.1588830833596715,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,SYN-0002861,378.32,CARD_REPORTED_LOST_OR_STOLEN,HARD_UNRECOVERABLE,SILENT_RETRY,0
6.854132958728725,1.0,0.9452768063145742,0.7071067811865476,0.7071067811865476,0.0,0.0,1.0,5.978885764901122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SYN-0002862,946.79,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,CUSTOMER_RESOLUTION,0
8.857492381614628,0.0,0.8355291586759556,-1.0,-1.8369701987210297e-16,2.0,0.0,3.0,1.0986122886681098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,SYN-0002863,7025.84,RATE_LIMITED,INFRASTRUCTURE_TRANSIENT,SILENT_RETRY,0
5.835249237398506,0.0,0.8278256246638238,0.25881904510252074,0.9659258262890683,0.0,4.0,7.0,5.332718793265369,0.6363636363636364,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SYN-0002864,341.15,RATE_LIMITED,INFRASTRUCTURE_TRANSIENT,WAIT,1
3.9318256327243257,0.0,0.769162232434956,-0.9659258262890684,0.2588190451025203,0.0,2.0,7.0,1.9459101490553132,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SYN-0002865,50.0,GATEWAY_TIMEOUT,INFRASTRUCTURE_TRANSIENT,WAIT,0
5.162325807336688,0.0,0.8198481253365507,1.2246467991473532e-16,-1.0,0.0,1.0,3.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SYN-0002866,173.57,INSUFFICIENT_FUNDS,TEMPORARY_PAYMENT_ISSUE,SILENT_RETRY,1
5.392900009033984,1.0,0.5184336471849217,-0.7071067811865471,-0.7071067811865479,0.0,1.0,4.0,6.418364935936212,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,SYN-0002867,218.84,GATEWAY_UNAVAILABLE,INFRASTRUCTURE_TRANSIENT,CUSTOMER_RESOLUTION,0
8.416355764485996,1.0,0.7532761849444422,-1.0,-1.8369701987210297e-16,0.0,1.0,5.0,5.66988092298052,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SYN-0002868,4519.4,GATEWAY_UNAVAILABLE,INFRASTRUCTURE_TRANSIENT,SILENT_RETRY,1
7.047977984754754,1.0,0.8163995947534001,-0.2588190451025208,-0.9659258262890683,0.0,1.0,6.0,6.285998094508865,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,SYN-0002869,1149.53,INSUFFICIENT_FUNDS,TEMPORARY_PAYMENT_ISSUE,INFRASTRUCTURE_RECOVERY,0
6.675306063972227,1.0,0.9631384013663802,-0.4999999999999997,-0.8660254037844388,0.0,1.0,2.0,5.497168225293202,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,SYN-0002870,791.59,CVV_MISMATCH,PAYMENT_METHOD_ISSUE,SILENT_RETRY,0
5.600419961661048,1.0,0.8037192577195857,0.258819045102521,-0.9659258262890682,0.0,2.0,2.0,5.049856007249537,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,SYN-0002871,269.54,CARD_EXPIRED,PAYMENT_METHOD_ISSUE,INFRASTRUCTURE_RECOVERY,1
7.453590839937577,0.0,0.5699283793353436,-1.0,-1.8369701987210297e-16,0.0,2.0,1.0,6.023447592961033,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SYN-0002872,1725.05,BANK_SERVER_ERROR,TEMPORARY_PAYMENT_ISSUE,CUSTOMER_RESOLUTION,1
5.293204317161214,0.0,0.9188195168420538,-0.25881904510252157,0.9659258262890681,0.0,1.0,3.0,5.641907070938114,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SYN-0002873,197.98,BANK_SERVER_ERROR,TEMPORARY_PAYMENT_ISSUE,CUSTOMER_RESOLUTION,0
7.345035541529958,1.0,0.9049693244584285,-0.7071067811865477,0.7071067811865474,1.0,0.0,4.0,5.641907070938114,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SYN-0002874,1547.49,OTP_FAILED,CUSTOMER_ACTION_REQUIRED,CUSTOMER_RESOLUTION,0
7.891113830619586,1.0,0.9719670070315944,-0.7071067811865477,0.7071067811865474,1.0,0.0,1.0,5.8805329864007,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SYN-0002875,2672.42,CARD_INVALID,PAYMENT_METHOD_ISSUE,CUSTOMER_RESOLUTION,1
